14.4,-4500
14.41,-4500
14.42,-4500
14.43,-4500
14.44,-4500
14.45,-4500
14.46,-4500
14.47,-4500
14.48,-4500
14.49,-4500
14.5,-4500
14.51,-4500
14.52,-4500
14.53,-4500
14.54,-4500
14.55,-4500
14.56,-4500
14.57,-4500
14.58,-4500
14.59,-4500
14.6,-4500
14.61,-4500
14.62,-4500
14.63,-4500
14.64,-4500
14.65,-4500
14.66,-4500
14.67,-4500
14.68,-4500
14.69,-4500
14.7,-4500
14.71,-4500
14.72,-4500
14.73,-4500
14.74,-4500
14.75,-4500
14.76,-4500
14.77,-4500
14.78,-4500
14.79,-4500
14.8,-4500
14.81,-4500
14.82,-4500
14.83,-4500
14.84,-4500
14.85,-4500
14.86,-4500
14.87,-4500
14.88,-4500
14.89,-4500
14.9,-4500
14.91,-4500
14.92,-4500
14.93,-4500
14.94,-4500
14.95,-4500
14.96,-4500
14.97,-4500
14.98,-4500
14.99,-4500
15,-4500
15.01,-4500
15.02,-4500
15.03,-4500
15.04,-4500
15.05,-4500
15.06,-4500
15.07,-4500
15.08,-4500
15.09,-4500
15.1,-4500
15.11,-4500
15.12,-4500
15.13,-4500
15.14,-4500
15.15,-4500
15.16,-4500
15.17,-4500
15.18,-4500
15.19,-4500
15.2,-4500
15.21,-4500
15.22,0
15.23,0
15.24,0
15.25,0
15.26,0
15.27,0
15.28,0
15.29,0
15.3,0
15.31,0
15.32,0
15.33,0
15.34,0
15.35,0
15.36,0
15.37,0
15.38,0
15.39,0
15.4,0
15.41,0
15.42,0
15.43,0
15.44,0
15.45,0
15.46,0
15.47,0
15.48,0
15.49,0
15.5,0
15.51,0
15.52,0
15.53,0
15.54,0
15.55,0
15.56,0
15.57,0
15.58,0
15.59,0
15.6,0
15.61,0
15.62,0
15.63,0
15.64,0
15.65,0
15.66,0
15.67,0
15.68,0
15.69,0
15.7,0
15.71,0
15.72,0
15.73,0
15.74,0
15.75,0
15.76,0
15.77,0
15.78,0
15.79,0
15.8,0
15.81,0
15.82,0
15.83,0
15.84,0
15.85,0
15.86,0
15.87,0
15.88,0
15.89,0
15.9,0
15.91,0
15.92,0
15.93,0
15.94,0
15.95,0
15.96,0
15.97,0
15.98,0
15.99,0
16,0
16.01,0
16.02,0
16.03,0
16.04,0
16.05,0
16.06,0
16.07,0
16.08,0
16.09,0
16.1,0
16.11,0
16.12,0
16.13,0
16.14,0
16.15,0
16.16,0
16.17,0
16.18,0
16.19,0
16.2,0
16.21,0
16.22,0
16.23,0
16.24,0
16.25,0
16.26,0
16.27,0
16.28,0
16.29,0
16.3,0
16.31,0
16.32,0
16.33,0
16.34,0
16.35,0
16.36,0
16.37,0
16.38,0
16.39,0
16.4,0
16.41,0
16.42,0
16.43,0
16.44,0
16.45,0
16.46,0
16.47,0
16.48,0
16.49,0
16.5,0
16.51,0
16.52,0
16.53,0
16.54,0
16.55,0
16.56,0
16.57,0
16.58,0
16.59,0
16.6,0
16.61,0
16.62,0
16.63,0
16.64,0
16.65,0
16.66,0
16.67,0
16.68,0
16.69,0
16.7,0
16.71,0
16.72,0
16.73,0
16.74,0
16.75,0
16.76,0
16.77,0
16.78,0
16.79,0
16.8,0
16.81,0
16.82,0
16.83,0
16.84,0
16.85,0
16.86,0
16.87,0
16.88,0
16.89,0
16.9,0
16.91,0
16.92,0
16.93,0
16.94,0
16.95,0
16.96,0
16.97,0
16.98,0
16.99,0
17,0
17.01,0
17.02,0
17.03,0
17.04,0
17.05,0
17.06,0
17.07,0
17.08,0
17.09,0
17.1,0
17.11,0
17.12,0
17.13,0
17.14,0
17.15,0
17.16,0
17.17,0
17.18,0
17.19,0
17.2,0
17.21,0
17.22,0
17.23,0
17.24,0
17.25,0
17.26,0
17.27,0
17.28,0
17.29,-4500
17.3,-4500
17.31,-4500
17.32,-4500
17.33,-4500
17.34,-4500
17.35,-4500
17.36,-4500
17.37,-4500
17.38,-4500
17.39,-4500
17.4,-4500
17.41,-4500
17.42,-4500
17.43,-4500
17.44,-4500
17.45,-4500
17.46,-4500
17.47,-4500
17.48,-4500
17.49,-4500
17.5,-4500
17.51,-4500
17.52,-4500
17.53,-4500
17.54,-4500
17.55,-4500
17.56,-4500
17.57,-4500
17.58,-4500
17.59,-4500
17.6,-4500
17.61,-4500
17.62,-4500
17.63,-4500
